file_path,level2,status,blocks,agent,updated
site/docs/Tyler_Robinson/steam/steam-friend-list-and-what-valve-holds.mdx,Tyler_Robinson,DONE,HOSW,7,wave5-partial
site/docs/Tyler_Robinson/steam/steam-friends-and-handles-roster.mdx,Tyler_Robinson,DONE,HOSW,7,wave5-partial
site/docs/Tyler_Robinson/steam/warrant-redacted-every-other-username.mdx,Tyler_Robinson,DONE,HOSW,7,wave5-partial
site/docs/Tyler_Robinson/steam/x-thread-ankha-egypt.mdx,Tyler_Robinson,DONE,HOSW,7,wave4
site/docs/Tyler_Robinson/steam/x-thread-craftin247-steam.mdx,Tyler_Robinson,DONE,HOSW,7,wave4
site/docs/Tyler_Robinson/Trial/overview.mdx,Tyler_Robinson,DONE,HOSW,7,wave3-check
site/docs/Tyler_Robinson/Shooting/overview.mdx,Tyler_Robinson,DONE,HOSW,7,wave3-check
site/docs/Gun_Bullet/ATF_Fragment_Inconclusive.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Alternative_Calibers_Weapons.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Barrel_Dust_And_Diameter.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Bullet_Stage_Wood.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Engraved_Bullets_Towel_Implausibility.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Gun_Bullet_Investigation_Index.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Gun_Dropped_Location.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Mauser_30_06_Rifle.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Rifle_Fingerprints_Mismatch.mdx,Gun_Bullet,DONE,HOSW,5,wave1
site/docs/Gun_Bullet/Rifle_Site_Kia_Soul_Turnaround.mdx,Gun_Bullet,DONE,HOSW,5,wave2-check
site/docs/Gun_Bullet/Scope_Zero_And_Concealment.mdx,Gun_Bullet,DONE,HOSW,5,wave2-check
site/docs/Gun_Bullet/Thirty_06_Energy_Mismatch.mdx,Gun_Bullet,DONE,HOSW,5,wave2-check
site/docs/Gun_Bullet/Wound_Trajectory_Angle.mdx,Gun_Bullet,DONE,HOSW,5,wave2-check
site/docs/Gun_Bullet/overview.mdx,Gun_Bullet,DONE,HOSW,5,wave2-check
site/docs/intelligence/Chinese_Russian_Iranian_Presence.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/CornerShot_Technology.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/Egyptian_Foreign_Ops.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/Foreign_Phones_UVU.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/Foreign_Search_IP_Patterns.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/French_Foreign_Legion_Claims.mdx,intelligence,DONE,HOSW,7,wave4
site/docs/intelligence/Investigation_Index.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/intelligence/Islamabad_Serena_Link.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/intelligence/Joe_Kent_Dorey_Interview.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/intelligence/Mossad.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/intelligence/TPUSA_Foreign_Recruitment.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/intelligence/overview.mdx,intelligence,DONE,HOSW,7,wave5-partial
site/docs/Electrocution/bfrc-hypothesis.mdx,Electrocution,DONE,HOSW,9,wave1
site/docs/Electrocution/fort-huachuca-em-expertise.mdx,Electrocution,DONE,HOSW,9,wave1
site/docs/Electrocution/overview.mdx,Electrocution,DONE,HOSW,9,wave1
site/docs/Electrocution/resonant-site-preparation.mdx,Electrocution,DONE,HOSW,9,wave1
site/docs/organizations_groups/belo.mdx,organizations_groups,DONE,HO-W,12,wave4
site/docs/organizations_groups/overview.mdx,organizations_groups,DONE,HO-W,12,wave4
site/docs/other_topics/overview.mdx,other_topics,DONE,-O-W,12,wave4
site/docs/laws/README.md,laws,DONE,HOSW,6,wave4
site/docs/laws/2_US_Intel/Law_2_US_Intel.md,laws,DONE,HOSW,6,wave3
site/docs/laws/2_US_Intel/more/Human_Requirements.md,laws,DONE,HOSW,6,wave3
site/docs/laws/2_US_Intel/more/Notes_2_US_Intel.md,laws,DONE,HOSW,6,wave3
site/docs/laws/2_US_Intel/more/Output_Analysis.md,laws,DONE,HOSW,6,wave3
site/docs/laws/explain/all/overview.mdx,laws,DONE,HOSW,6,wave4
site/docs/laws/explain/all/4_laws_svg/needs.mdx,laws,DONE,HOSW,6,wave4
site/docs/laws/explain/all/4_laws_svg/needs_law_2.mdx,laws,DONE,HOSW,6,wave4
site/docs/laws/explain/all/4_laws_svg/needs_law_3.mdx,laws,DONE,HOSW,6,wave4
site/docs/laws/explain/all/4_laws_svg/needs_law_4.mdx,laws,DONE,HOSW,6,wave4
site/docs/laws/3_Require_to_Investigate/Law_3_Require_to_Investigate.md,laws,DONE,HOSW,6,wave3
site/docs/laws/3_Require_to_Investigate/more/Human_Requirements.md,laws,DONE,HOSW,6,wave3
site/docs/laws/3_Require_to_Investigate/more/Notes_3_Require_to_Investigate.md,laws,DONE,HOSW,6,wave3
site/docs/laws/3_Require_to_Investigate/more/Output_Analysis.md,laws,DONE,HOSW,6,wave3
site/docs/laws/other/List_Of_Laws.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/Worries_By_Each_4_Laws.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Challenges.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Improve.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Laws_Not_Complying.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Fixed/Any_Problems.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Fixed/Any_more_to_Add.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Fixed/Challenges.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Fixed/Improve.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/analysis/Fixed/Laws_Not_Complying.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/List_Of_Laws.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/2_US_Intel/Law_2_US_Intel.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/2_US_Intel/more/Human_Requirements.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/2_US_Intel/more/Notes_2_US_Intel.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/2_US_Intel/more/Output_Analysis.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/3_Require_to_Investigate/Law_3_Require_to_Investigate.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/3_Require_to_Investigate/more/Human_Requirements.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/3_Require_to_Investigate/more/Notes_3_Require_to_Investigate.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/3_Require_to_Investigate/more/Output_Analysis.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/4_Trusted_Investigations/Law_4_Trusted_Investigations.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/4_Trusted_Investigations/more/Human_Requirements.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/4_Trusted_Investigations/more/Notes_4_Trusted_Investigations.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/4_Trusted_Investigations/more/Output_Analysis.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/1_DoJ_FBI/more/Human_Requirements.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/1_DoJ_FBI/more/Notes_1_DoJ_FBI.md,laws,DONE,HOSW,6,wave4
site/docs/laws/other/old/1_DoJ_FBI/more/Output_Analysis.md,laws,DONE,HOSW,6,wave4
site/docs/laws/4_Trusted_Investigations/Law_4_Trusted_Investigations.md,laws,DONE,HOSW,6,wave3
site/docs/laws/4_Trusted_Investigations/more/Human_Requirements.md,laws,DONE,HOSW,6,wave4
site/docs/laws/4_Trusted_Investigations/more/Notes_4_Trusted_Investigations.md,laws,DONE,HOSW,6,wave4
site/docs/laws/4_Trusted_Investigations/more/Output_Analysis.md,laws,DONE,HOSW,6,wave4
site/docs/laws/1_DoJ_FBI/Law_1_DoJ_FBI.md,laws,DONE,HOSW,6,wave3
site/docs/laws/1_DoJ_FBI/more/Human_Requirements.md,laws,DONE,HOSW,6,wave3
site/docs/laws/1_DoJ_FBI/more/Notes_1_DoJ_FBI.md,laws,DONE,HOSW,6,wave3
site/docs/laws/1_DoJ_FBI/more/Output_Analysis.md,laws,DONE,HOSW,6,wave3
site/docs/Companies_Organizations/overview.mdx,Companies_Organizations,DONE,-O-W,10,wave1
site/docs/distraction_people/Andrew_Piskadlo.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Beau_Mason.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Black_Clothing_Figure.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Curly_Hair_Man.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/David_Sprague.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Distraction_Timeline.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Fake_Cop_Badge_Man.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/George_Zinn.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Hunter_Kozak.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Investigation_Index.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/James_Norman_Rawlinson.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Jaxson_Thomas_Fox.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Matt_Taber.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Outer_TikTok_Streamer.mdx,distraction_people,DONE,HOSW,5,w4check
site/docs/distraction_people/Pellet_Gun_Man.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/Phil_Lyman.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/Rick_Cutler.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/Russell_Kennington.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/SMBB_Break_Man.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/USA_Chant_Man.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/Zachariah_Qureshi.mdx,distraction_people,TODO,----,5,
site/docs/distraction_people/overview.mdx,distraction_people,TODO,----,5,
site/docs/Defamation/Brian_Harpole_Candace_Defemation.mdx,Defamation,DONE,HO-W,11,w4check
site/docs/Defamation/overview.mdx,Defamation,DONE,HO-W,11,w4check
site/docs/Witnesses/EksAyn-Anderson.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/Nick.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/Shot_in_Chest_Reversal.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/hit-his-chest-blood-squirt.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/overview.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/shot-to-the-heart.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Witnesses/wrong_witnesses.mdx,Witnesses,DONE,HOSW,4,wave5-partial
site/docs/Other/Evidence-Contradictions.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Forensic-Analysis-Gaps.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Investigation-Challenges.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Investigation_Methodology.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Miscellaneous_Evidence_Leads.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Psychological-Profiling-Claims.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Public_Response.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/Witness-Reliability.mdx,Other,DONE,HOSW,4,wave4
site/docs/Other/overview.mdx,Other,DONE,HOSW,4,wave4
site/docs/Theories/Foreign_Intelligence_Claims.mdx,Theories,TODO,----,10,
site/docs/Theories/Government_Agencies_Claims.mdx,Theories,TODO,----,10,
site/docs/Theories/Mossad_Involvement_Claims.mdx,Theories,TODO,----,10,
site/docs/Theories/overview.mdx,Theories,TODO,----,10,
site/docs/Narrative/Shot_in_the_heart.mdx,Narrative,DONE,HO-W,12,wave3-check
site/docs/Narrative/overview.mdx,Narrative,DONE,HO-W,12,wave3-check
site/docs/Mic/AES.mdx,Mic,DONE,HOSW,12,wave1
site/docs/Mic/AV_Team_Mic_Setup.mdx,Mic,DONE,HOSW,12,wave1
site/docs/Mic/Canon_XA55_Audio.mdx,Mic,DONE,HOSW,12,wave1
site/docs/Mic/Chest_Shot_Witnesses.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Demo_of_shape_charge.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/DoD_Contract.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Investigation_Index.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Mic_vs_Pendant.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Stew_Peters_Broke_AES_Mic.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Table_Jumpers_Device.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/aes-explosion-factory.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/aes-heber-nashville-flight.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/burnt-object-rode-transmitter.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/exploding-earpiece-iem.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/exploding-pendant-shaped-charge.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/explosive-residue.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/get-that-off-of-him-911-call.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/high-explosive.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/lipo-battery-short-charge.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/mic-explosion-video-analysis.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/overview.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/rob-oneill-navy-seal-testimony.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/rode-wireless-mic.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/six-forensic-physics-phenomena.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/suv-transporting-charlie.mdx,Mic,DONE,HOSW,12,wave3-check
site/docs/Mic/Explosive_Residue_Coverup/ceiling-painted-rainbow-building.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/charlie-kirk-necklace.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/dirt-hauled-immediately.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/dirt-replaced-with-cement.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/fbi-didnt-take-car-custody.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/fbi-seized-security-team-clothing.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Mic/Explosive_Residue_Coverup/overview.mdx,Mic,DONE,HOSW,12,wave2-partial
site/docs/Your_Actions_Fix_It/overview.mdx,Your_Actions_Fix_It,DONE,-O-W,5,w4check
site/docs/Law_Enforcement/Investigation_Index.mdx,Law_Enforcement,DONE,HOSW,6,wave2-partial
site/docs/Law_Enforcement/court-proceedings.mdx,Law_Enforcement,DONE,HOSW,6,wave2-partial
site/docs/Law_Enforcement/crime-scene-handling.mdx,Law_Enforcement,DONE,HOSW,6,wave2-partial
site/docs/Law_Enforcement/fbi-role.mdx,Law_Enforcement,DONE,HOSW,6,wave2-partial
site/docs/Law_Enforcement/nctc-shutdown.mdx,Law_Enforcement,DONE,HOSW,6,wave2-partial
site/docs/Law_Enforcement/officer-bagley-bodycam.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/official-resignations.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/orem-police-response.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/overview.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/rifle-chain-of-custody.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/suspect-manhunt.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/utah-county-sheriff.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/utah-dps-beau-mason.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/uvu-campus-police.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/Law_Enforcement/washington-county-sheriff.mdx,Law_Enforcement,DONE,HOSW,6,wave2-check
site/docs/US_Intelligence/US_Army_HADES.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/US_Intelligence/US_Intelligence_Investigation_Index.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/US_Intelligence/cia.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/US_Intelligence/joe-kent.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/US_Intelligence/nctc.mdx,US_Intelligence,TODO,----,11,
site/docs/US_Intelligence/nsa.mdx,US_Intelligence,TODO,----,11,
site/docs/US_Intelligence/odni.mdx,US_Intelligence,TODO,----,11,
site/docs/US_Intelligence/overview.mdx,US_Intelligence,TODO,----,11,
site/docs/US_Intelligence/tulsi-gabbard.mdx,US_Intelligence,TODO,----,11,
site/docs/US_Intelligence/Fort_Huachuca/Cabot_alibi.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/US_Intelligence/Fort_Huachuca/overview.mdx,US_Intelligence,DONE,HOSW,11,wave4
site/docs/Topic-Analyses/Ballistics_And_Surveillance_Claims.mdx,Topic-Analyses,DONE,HOSW,8,w4check
site/docs/Topic-Analyses/Political_Aftermath.mdx,Topic-Analyses,DONE,HOSW,8,w4check
site/docs/Topic-Analyses/Pre_Assassination_Context.mdx,Topic-Analyses,DONE,HOSW,8,w4check
site/docs/Topic-Analyses/September_10_Event_Timeline.mdx,Topic-Analyses,DONE,HOSW,8,w4check
site/docs/cameras/Canon_XA55_Broadcast.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/Eyewitness_Mobile_Video.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/Investigation_Index.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/Merchant_And_Travel_CCTV.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/Tyler_On_Cameras.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/Tyler_Placeholder.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/UVU_Surveillance.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/WYZE.mdx,cameras,DONE,HOSW,5,w4check
site/docs/cameras/overview.mdx,cameras,DONE,HOSW,5,w4check
site/docs/CoverUp/AES_Tennessee_Explosion.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Airborne_Surveillance_Records.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Antisemitism_Branding.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Archive_Is_Purge.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Autopsy_Sealed_Examiner.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Bagley_Bodycam_Gap.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Ballistics_Sealed_CBLA.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Black_Clad_Suspect_Dropped.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/CIA_Blocked.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Cellebrite_Extraction_Contradiction.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Censorship_Investigators.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Confession_Fabrication.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Dirt_Removed.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Discovery_Document_Dump.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Enhanced_Suspect_Photos.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/FARA_Salem_Capture.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/FBI_Asked_Delete_Video.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Foreign_Flight_Records.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Forensic_Tests_Skipped.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Google_Censorship.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Hospital_Footage_And_NDAs.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Huachuca_Records_Withheld.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Investigation_Index.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Joe_Kent_Halt.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Mic_Explosive.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Narrative_Psyop.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Pre_Event_Personnel_Swaps.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Prosecutor_Conflict.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Purge_600_Fired.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Railroading_Defense.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Rifle_Found_After_Feds.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Rooftop_Video_Trimmed.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/SD_Cards_And_Cameras_Removed.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/SUV_Destroyed.mdx,CoverUp,DONE,HOSW,11,wave3-check
site/docs/CoverUp/Sheriff_Video_Withheld.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/Therapy_Intimidation.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/UVU_GRAMA_Records.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/UVU_HD_Footage_Withheld.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/Utah_Autopsy_Law.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/Videos_Deleted_Remotely.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/WhiteHouse_Halt_IC.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/Wikipedia_Control.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/Witness_Interviews_Blocked.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/X_HolonCitizen_Censored.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/YouTube_HolonCitizen_Censored.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/CoverUp/overview.mdx,CoverUp,DONE,HOSW,11,w4check
site/docs/Tent/Daniel_Merrell_Hardscape_Utah.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Dirt_Removed_Before_Pavers.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Hardscape_Specialties.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Investigation_Index.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Other_Contractors.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Paving_Timeline_Sept_14.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Platform_Water_Bottles.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Site_Alteration_Evidence.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/State_Workers_Groundskeepers.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Tent_Shooter_Theories.mdx,Tent,DONE,HOSW,4,wave4
site/docs/Tent/Tent_Structure_Under_Charlie.mdx,Tent,DONE,HOSW,4,wave5-partial
site/docs/Tent/overview.mdx,Tent,DONE,HOSW,4,wave5-partial
site/docs/Suspicious/overview.mdx,Suspicious,TODO,----,3,
site/docs/Suspicious/TPUSA_Peripheral/cease-desist-drone-contradiction.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/cooper-brown-witness.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/doge-audit-bowyer-timing.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/erika-ceo-succession-disputed.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/executive-sd-cards.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/flood-scrubbed-from-site.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/insider-payments-990s.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/overview.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/schoneberger-yrefy-sponsor.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/secret-stock-fund.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/streiff-du-pont-call.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/TPUSA_Peripheral/successor-on-fox.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/Pre_Event_Posts/overview.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/Pre_Event_Posts/uninterviewed-student-poster.mdx,Suspicious,DONE,HOSW,3,w4check
site/docs/Suspicious/Defense_Attorneys/coleman-grave-danger.mdx,Suspicious,DONE,HOSW,3,wave1
site/docs/Suspicious/Defense_Attorneys/gag-order-acquiescence.mdx,Suspicious,DONE,HOSW,3,wave1
site/docs/Suspicious/Defense_Attorneys/jail-informant-transport-order.mdx,Suspicious,DONE,HOSW,3,wave1
